date,Open,High,Low,Close,Volume,returns,states,posterior_state_0,posterior_state_1,posterior_state_2,posterior_state_3
2007-06-21 00:00:00,106.81106112779513,107.5392532196913,106.22426356863107,107.44734191894531,205262000,0.005541929883469397,2,0.03644257451584202,1.9324633532402066e-05,0.9599931085791468,0.003544992271478773
2007-06-22 00:00:00,107.12219179676131,107.29893775237147,105.94153010781154,106.43641662597656,204964700,-0.009453105069402511,2,0.03852121002045821,2.2619406689399017e-05,0.958134601025488,0.0033215695473643525
2007-06-25 00:00:00,106.2172034665591,106.93125290818789,105.35468274537361,105.92733764648438,232014400,-0.004794414719161092,2,0.039020226577361955,2.01555223111691e-05,0.9567887809184266,0.004170836981900309
2007-06-26 00:00:00,106.19601052453962,106.37275642324468,104.83152657692555,104.83859252929688,198445700,-0.010331411727453181,2,0.03964748377128344,2.1144582954618405e-05,0.9552526014512173,0.005078770194544701
2007-06-27 00:00:00,104.7254999070381,106.45054187711578,104.67600586947452,106.3303451538086,213638000,0.014128758294914221,2,0.038456627214352834,1.6804256714590856e-05,0.9532452621739606,0.008281306354971991
2007-06-28 00:00:00,106.31623077392578,107.04442324872934,105.81426751291004,106.31623077392578,157705000,-0.00013274965601460216,2,0.035708063192261066,8.29348310974406e-06,0.9469112998612321,0.017372343463397062
2007-06-29 00:00:00,106.68382277258836,107.21406048177163,105.44660145116072,106.3515396118164,199701800,0.00033205631630036595,2,0.035059966034421366,6.951140433841671e-06,0.9416483680265604,0.023284714798584412
2007-07-02 00:00:00,106.66260286814095,107.40493774018087,106.5919109870069,107.31302642822266,103357000,0.009000025828246858,2,0.03689209539332775,1.0603544405692252e-05,0.9368634611189178,0.026233839943348845
2007-07-03 00:00:00,107.58877668390964,107.81501665105131,107.4544588395991,107.70189666748047,54048400,0.003617150453092933,2,0.039042588905946134,1.0084194987670909e-05,0.9299171167556792,0.03103021014338699
2007-07-05 00:00:00,107.74429763288181,107.8574175993063,107.19992802142721,107.58876037597656,89279000,-0.0010510098624063467,2,0.04418040014446635,1.2309443478614495e-05,0.922525310762655,0.0332819796494001
2007-07-06 00:00:00,107.73016658486608,108.28867889349519,107.41201532830206,108.15435028076172,81109000,0.005243191300846672,2,0.05232763035692563,2.1307508184832707e-05,0.9141341730532127,0.0335168890816769
2007-07-09 00:00:00,108.28163696575679,108.42303156242706,107.89985968825923,108.23921966552734,72348100,0.0007843984378855389,2,0.06533283993860532,3.563376324919904e-05,0.9024434946363701,0.0321880316617754
2007-07-10 00:00:00,107.66660863125169,107.89284873142071,106.59200051861404,106.69804382324219,180362600,-0.014340949826277562,2,0.09531828300488057,0.00011731629498164222,0.8798466932712895,0.02471770742884831
2007-07-11 00:00:00,106.5777888751495,107.49686980906189,106.41518565065965,107.45445251464844,175607600,0.007064235532659309,2,0.1080926508232167,9.567460552141115e-05,0.8641900477870118,0.02762162678424995
2007-07-12 00:00:00,107.72309695469731,109.40572151963664,107.70188830788838,109.15120697021484,133882500,0.015667080594353476,2,0.12521075447613975,0.00010166765247216046,0.8441219832323427,0.03056559463904561
2007-07-13 00:00:00,109.27847822271698,109.90769329880821,109.15121554415221,109.47643280029297,111794300,0.0029751596853555985,2,0.13546340492738926,5.647371658083493e-05,0.8191329437189953,0.045347177637034705
2007-07-16 00:00:00,109.57538497239567,109.95715134515136,109.28551912606076,109.46226501464844,98378700,-0.00012942239819371858,2,0.15587317087745148,4.4208563702012193e-05,0.7900352478672262,0.05404737269162021
2007-07-17 00:00:00,109.53299836982312,109.92184162948594,109.3562524143143,109.40574645996094,126201300,-0.0005164624612157367,2,0.19152086100656118,6.012974378451182e-05,0.7508723379979312,0.05754667125172319
2007-07-18 00:00:00,109.03806847971317,109.44105427608122,108.38057896485508,109.20774841308594,237887400,-0.0018113987073732274,2,0.24794321588549884,0.00012078124733631905,0.6964793881513934,0.0554566147157714
2007-07-19 00:00:00,109.72384327359818,109.9571491363729,109.40570283807362,109.63194274902344,145212700,0.003876763533737996,2,0.32745362889547175,0.0002591617605848204,0.6238321548644596,0.04845505447948385
2007-07-20 00:00:00,109.50470243414169,109.57540511766051,108.04831777045925,108.5219955444336,245502500,-0.01017590414443466,2,0.4688682536161332,0.0007093088409931218,0.5027415927451419,0.0276808447977317
2007-07-23 00:00:00,109.00273909680361,109.3845163268489,108.38060079123869,108.85427856445312,121183900,0.003057217538489631,0,0.5606537948420366,0.000888957904905152,0.414919679943467,0.023537567309591133
2007-07-24 00:00:00,108.25337227508001,109.07347619539868,106.58488982478815,106.96666717529297,256732400,-0.01749282968241916,0,0.7343427813042886,0.0021452258648130716,0.25805241634193465,0.005459576488963687
2007-07-25 00:00:00,107.47567219962833,107.73725273385222,106.22430794734213,107.18580627441406,265214500,0.0020465715112126612,0,0.796912208286793,0.0022226543033481423,0.19493791876245076,0.0059272186474081685
2007-07-26 00:00:00,106.18189674913569,106.61315729093192,103.49535619963697,104.64774322509766,467592500,-0.02396395203199752,0,0.9230640765485185,0.004135228105966286,0.0726696591660085,0.00013103617950665562
2007-07-27 00:00:00,104.78203880121183,105.24863975494209,102.54796814919197,102.59038543701172,422987600,-0.019855664527144972,0,0.9515971834218545,0.003980049771333245,0.04439949852416128,2.32682826509176e-05
2007-07-30 00:00:00,103.17013922803538,104.4992722044214,102.71767003424472,104.19527435302734,283017500,0.015522557437683463,0,0.9611523602182463,0.0032217042868652557,0.03558082532715547,4.511016773295758e-05
2007-07-31 00:00:00,104.86691093426491,105.66580610003287,102.54092813379103,103.02168273925781,316976700,-0.011327298485736714,0,0.9675268303499172,0.002554396636601554,0.029834446613885107,8.43263995962209e-05
2007-08-01 00:00:00,102.63990608686963,103.93368777549198,101.7703190064804,103.52363586425781,467670000,0.004860474365438184,0,0.9713910823658025,0.002039958846496535,0.02636762251963774,0.0002013362680632183
2007-08-02 00:00:00,103.75690987552899,104.46389347977474,102.69643446916037,104.35078430175781,294758400,0.007958197091404006,0,0.9776278451881857,0.002148186461941531,0.02006644267517577,0.0001575256746970119
2007-08-03 00:00:00,104.12458462583204,104.3366819466473,101.24008911081089,101.6642837524414,359398200,-0.026082100399518856,0,0.9852802457917295,0.0027465654444170104,0.011969343264677983,3.845499175577437e-06
2007-08-06 00:00:00,101.95408279475775,103.80637588583012,100.76634505061575,103.36804962158203,324980000,0.016619867303574447,0,0.9864247899419321,0.0024877359639090425,0.011081370366774281,6.103727384623077e-06
2007-08-07 00:00:00,103.17719639924356,105.34056465881991,102.67523325729509,104.47097778320312,232568700,0.01061339180199394,0,0.9866763078750392,0.0021964203458733804,0.011116103239574201,1.1168539513305474e-05
2007-08-08 00:00:00,104.92342238478088,106.46464121553765,104.16694487205592,105.92733764648438,274930600,0.013844056882997228,0,0.9868603039241561,0.0021955112797915803,0.010937482757283252,6.702038769157417e-06
2007-08-09 00:00:00,104.23059487307104,105.30521304711263,102.71765028586218,102.7883529663086,357622100,-0.030081316543350042,0,0.9865588227647157,0.0022990784131212863,0.011141399536381175,6.992857818331683e-07
2007-08-10 00:00:00,102.08139244775857,103.57312872645372,101.18351998363063,102.30763244628906,411018400,-0.004687769966623936,0,0.9793148824841201,0.0013994351158113192,0.019275182353337087,1.0500046731394304e-05
2007-08-13 00:00:00,103.5731195771961,103.84884280872572,102.52678664571388,102.67524719238281,181917200,0.003586788719691581,0,0.9725535015233051,0.0009825428277899922,0.026441684269420493,2.2271379484439987e-05
2007-08-14 00:00:00,103.00750035277962,103.26201486049757,100.90069240916102,101.105712890625,264134500,-0.01540443560670819,0,0.969107964085921,0.0009812654130460017,0.02990275957767426,8.010923358720545e-06
2007-08-15 00:00:00,100.900751354433,102.13090732500082,99.41608072746214,99.7130126953125,323834000,-0.01387044479597045,0,0.9607264058840297,0.0008273474887819728,0.03843506942721066,1.117719997758495e-05
2007-08-16 00:00:00,98.8292531979077,101.05625847249146,96.85677329134322,100.46239471435547,546743700,0.007487288569241696,0,0.9443048295956575,0.0005793599706803921,0.055079928719818864,3.588171384314878e-05
2007-08-17 00:00:00,102.86614491262127,103.08530816887462,99.96044100626123,102.30763244628906,388218100,0.01820080311374543,0,0.9316830774222788,0.00048777596873896554,0.06777428421430161,5.4862394680675814e-05
2007-08-20 00:00:00,102.63281050080106,102.84490774368238,101.30367784727767,102.25811004638672,187320400,-0.0004841710079735838,0,0.9079386500165507,0.0002439297225429576,0.09161339665492271,0.00020402360598358754
2007-08-21 00:00:00,102.22987010343361,103.1984345360807,101.90465278240747,102.46316528320312,157066400,0.002003263266714825,0,0.8928638370824874,0.00020211609497234828,0.10663152428400344,0.00030252253853679464
2007-08-22 00:00:00,103.22666152565765,103.78518455652599,102.7459179024565,103.67913055419922,173156700,0.011797475809012707,0,0.886426074801928,0.0002562466630263693,0.11307440435991738,0.0002432741751282852
2007-08-23 00:00:00,104.16699376860467,104.38615702744082,102.94391477682156,103.58727264404297,203915300,-0.0008863753580216694,0,0.8792018040171621,0.0002573504766202638,0.12028121603112177,0.0002596294750959156
2007-08-24 00:00:00,103.55897337219118,104.86689758300781,103.41757878424991,104.86689758300781,128901900,0.012277432600718698,0,0.87556702241682,0.00043487391753534296,0.12386841847703207,0.00012968518861256167
2007-08-27 00:00:00,104.5275500771769,104.86689925117723,103.73572095422183,103.8912582397461,113024300,-0.009347145674889416,0,0.8709092936882538,0.0006034495562836735,0.12842632718544134,6.09295700212671e-05
2007-08-28 00:00:00,103.33275397632562,103.39637992876825,101.42389988903014,101.60771179199219,219790700,-0.022225322549843357,0,0.863722891858229,0.0007981275034002181,0.13546698101144125,1.1999626929465723e-05
2007-08-29 00:00:00,102.06724120035193,103.74280003441424,101.77738605962774,103.60139465332031,207654200,0.019431355911058826,0,0.8323694855220153,0.0006511683202546222,0.1669482450967753,3.110106095475078e-05
2007-08-30 00:00:00,102.83078947191169,104.06094514260032,102.73181217342294,103.32567596435547,191817300,-0.002664889144884847,0,0.7676558535777904,0.00036843711060669584,0.23182722068462236,0.00014848862698058247
2007-08-31 00:00:00,104.38614440998442,104.98708490127329,103.80642335549528,104.3437271118164,185477500,0.00980461529571914,0,0.7174575598207271,0.00028499154745287715,0.2820440392075727,0.00021340942424737832
2007-09-04 00:00:00,104.24476106511119,106.03342924891186,104.20940971691924,105.39714813232422,120062000,0.01004506038287538,0,0.670124742815312,0.00023161869725448815,0.32934469198385324,0.00029894650358031506
2007-09-05 00:00:00,104.7749503516814,104.88807029836704,103.92657232696286,104.4850845336914,166261800,-0.00869124869040621,0,0.6246177672054377,0.00018983226269462695,0.37476523428884156,0.00042716624302618347
2007-09-06 00:00:00,104.59820123418775,105.06481290900089,104.01140366514304,104.7254638671875,127878400,0.0022979667240814964,0,0.5670591251061367,0.00013658232977983834,0.4320507148449634,0.0007535777191201607
2007-09-07 00:00:00,103.55897439513761,103.84884031529556,102.69645337614581,103.26911926269531,235447600,-0.01400390705122721,0,0.5379602713225738,0.00015319313924479105,0.46121797421914207,0.0006685613190393498
2007-09-10 00:00:00,103.58727295105317,103.72866755836165,102.03897664989027,103.0711669921875,192305900,-0.0019186978445088515,2,0.48052418868076974,9.90848862733123e-05,0.518115600424569,0.001261126008387987
2007-09-11 00:00:00,103.38928079453333,104.42147076196156,103.3115121706,104.27301025390625,162081900,0.011592866872379735,2,0.4387627616003584,9.506835344883044e-05,0.5595401499886721,0.001602020057520679
2007-09-12 00:00:00,104.1316199301095,104.94465762263245,103.91245671860716,104.54167175292969,149554600,0.002573206488012892,2,0.39312321077939893,6.835856741426904e-05,0.6042998318576294,0.0025085987955573235
2007-09-13 00:00:00,105.02246289774916,105.65874410717329,104.77501421201842,105.2769775390625,154079000,0.00700899370795167,2,0.3697852025134128,6.934688035007838e-05,0.6275004708525184,0.0026449797537187155
2007-09-14 00:00:00,104.60531891882354,105.40420320939079,104.44978163300355,105.2698745727539,121911000,-6.747159826941772e-05,2,0.35277695749323085,6.911761514915443e-05,0.6445044509910807,0.002649473900539311
2007-09-17 00:00:00,104.85274519588374,105.09311705193676,104.37200148377768,104.70428466796875,109870800,-0.0053872464566962685,2,0.3444446134348689,0.00011740337464691232,0.6535978132625667,0.0018401699279174618
2007-09-18 00:00:00,105.22035155858171,107.81497960941064,104.72546528513003,107.78670501708984,263759500,0.029014280462026497,2,0.3364386819535778,0.0001842188226296806,0.6622496379637786,0.0011274612600140103
2007-09-19 00:00:00,108.45837838319584,109.15121942937331,107.9634919216405,108.42302703857422,193779900,0.00588617221487037,2,0.2902958101016528,0.00010163612885420247,0.7056064124682496,0.003996141301243457
2007-09-20 00:00:00,108.40884750166212,108.47247342772903,107.53926081561153,107.6594467163086,175186800,-0.007067519057757221,2,0.2588366862556362,6.727368880787556e-05,0.7344005396192352,0.006695500436320754
2007-09-21 00:00:00,108.47563529737238,108.76686541039344,107.78660711304289,107.94998168945312,141457500,0.002695013396597672,2,0.22395803521248178,3.859758014276134e-05,0.7645605445796869,0.011442822627688509
2007-09-24 00:00:00,108.26968797691764,108.5538296049825,107.51673163061176,107.75114440917969,139450200,-0.0018436374458532811,2,0.20607659520070976,2.8587979382316334e-05,0.7797660927606087,0.014128724059299255
2007-09-25 00:00:00,107.12600493160755,107.72979618889296,106.88449276424977,107.53800201416016,142289900,-0.001980057687052097,2,0.19366828223755908,2.6658134375715925e-05,0.7902556708804034,0.01604938874766187
2007-09-26 00:00:00,108.1489188833803,108.51829753613163,107.53802800490037,108.1063003540039,135547000,0.005270713385261768,2,0.18531664515257526,2.996972941713885e-05,0.7974175289511153,0.01723585616689228
2007-09-27 00:00:00,108.61774987415862,108.75271578326779,108.10630581800496,108.74560546875,102713300,0.0058962540770198645,2,0.18134105155127828,3.382176808536771e-05,0.800963967971956,0.017661158708680395
2007-09-28 00:00:00,108.57514080511348,108.81665306409695,107.95713952737987,108.38334655761719,133372100,-0.0033368120085076987,2,0.18059358786449592,3.811725931729191e-05,0.8018088193511348,0.01755947552505189
2007-10-01 00:00:00,108.39750805507126,109.92472936169708,108.32646996871603,109.6050796508789,148162300,0.011209272958427809,2,0.18143019206695046,4.454304141183748e-05,0.8012748706758871,0.017250394215750565
2007-10-02 00:00:00,109.82530359764773,109.85371233430166,109.25703131453861,109.45592498779297,112978800,-0.0013617639194281475,2,0.1815088974934247,3.242745687531101e-05,0.7993391194456978,0.019119555604002185
2007-10-03 00:00:00,109.25704992746483,109.68325692212795,108.68877754754539,109.2357406616211,119055900,-0.002013651502613613,2,0.1846630818724842,3.368472117479798e-05,0.7955965070962,0.019706726310140955
2007-10-04 00:00:00,109.47012437480505,109.57667067574967,109.10074580004496,109.40619659423828,76864400,0.0015592248156109873,2,0.1907856098057849,4.228785857558412e-05,0.7898976238102232,0.019274478525416427
2007-10-05 00:00:00,110.12365647454419,110.88372304182361,109.83952572052756,110.70613861083984,134579700,0.011811760836556119,2,0.2079390246835857,8.627846220625525e-05,0.7775208538035595,0.014453843050648521
2007-10-08 00:00:00,110.37938339073055,110.4504215018363,109.93897745077804,110.11656188964844,71280400,-0.005339832551434098,2,0.22199296170551727,9.100882149574778e-05,0.7649196548985772,0.012996374574409775
2007-10-09 00:00:00,110.52851300633756,111.16781238417319,110.12361545185605,111.15360260009766,94054300,0.009373593643444048,2,0.23634108978354199,9.224944856215936e-05,0.7513413362284163,0.012225324539479568
2007-10-10 00:00:00,110.84106671004115,111.12520823382978,110.39356142327169,110.96893310546875,101711100,-0.0016627717362428839,2,0.2519451829602272,7.937735377143921e-05,0.7355722445727144,0.012403195113286964
2007-10-11 00:00:00,111.47333618061339,111.89244383457867,109.77562880873981,110.43624877929688,233529100,-0.004811859862095994,2,0.2748483592764624,0.00010812317471269888,0.7140481394324685,0.010995378116356454
2007-10-12 00:00:00,110.42910590902747,111.06130604162718,110.29414000899608,111.0470962524414,124546700,0.005515981545814715,2,0.29954451640323065,0.0001319036534218162,0.6904948327666479,0.009828747176699565
2007-10-15 00:00:00,111.00446072622624,111.06838850943322,109.34937280355365,110.10942840576172,161151900,-0.008479726897192218,2,0.33758022312589814,0.00020771183252813727,0.6554162352585988,0.006795829782974879
2007-10-16 00:00:00,109.68325692212795,109.76139450985306,109.01553768863965,109.2357406616211,166525700,-0.007966369794460821,2,0.36703711675894696,0.0002255350308580804,0.6266434367063553,0.006093911503839828
2007-10-17 00:00:00,110.08807752320823,110.1662150638833,108.30513470820672,109.56953430175781,216687300,0.003051058975903241,2,0.3911014052032409,0.0002126140258191554,0.601892794406465,0.006793186364475016
2007-10-18 00:00:00,109.00132899748071,109.52698285101272,108.73850749016182,109.17181396484375,148367500,-0.003636448054703406,2,0.43717785298101103,0.0003620846540329625,0.5579056535942405,0.004554408770715577
2007-10-19 00:00:00,108.74563096720595,111.15367611335715,106.30917707300459,106.31627655029297,297169900,-0.026504523486665908,2,0.49231900036177506,0.0006877080223092098,0.5057399159135096,0.0012533757024060991
2007-10-22 00:00:00,105.74090264016093,107.09054034539605,105.59883722469877,106.93426513671875,261989800,0.005795908526380185,0,0.4997792969060054,0.00038107821898579843,0.495587775512952,0.004251849362056783
2007-10-23 00:00:00,107.58774203821346,107.93580053947032,106.72822873816466,107.80083465576172,180085100,0.008071099918878489,0,0.5127893196154071,0.0002506686881843231,0.4802728703764542,0.006687141319954428
2007-10-24 00:00:00,107.41016822441287,107.78664633773465,105.72666050749997,107.6019515991211,326694200,-0.00184661597571974,0,0.5294074108350122,0.0001680244175363887,0.460909493489083,0.0095150712583684
2007-10-25 00:00:00,107.7227306074917,108.177346397896,106.46544041710669,107.85769653320312,237374500,0.0023739484994608024,0,0.5534975489424085,0.00017058467538875162,0.43517839998345986,0.011153466398742809
2007-10-26 00:00:00,108.72430575293366,109.1220932006836,107.9003112746545,109.1220932006836,176484000,0.011654642867791483,0,0.6027334565010835,0.0002981337222523725,0.3879169748884353,0.009051434888228812
2007-10-29 00:00:00,109.34225304359244,109.70453212824833,109.07233214707537,109.48432922363281,106841000,0.003314050433344251,0,0.6466319086950572,0.000339352993844727,0.3437672209855609,0.009261517325537243
2007-10-30 00:00:00,109.001327864601,109.21443136186637,108.58933066025966,108.72429656982422,132981600,-0.0069661382500930645,0,0.7274138937596557,0.0006609095173304133,0.2668946143632204,0.005030582359793501
2007-10-31 00:00:00,109.37775107945905,110.2940924058123,108.56796686766873,109.85367584228516,220954400,0.010333971997324968,0,0.7998313474286044,0.0010331705075770083,0.19669610141892233,0.0024393806448963417
2007-11-01 00:00:00,108.8876621697999,108.97291006495645,106.96975253162208,107.28230285644531,333040800,-0.023685556055760202,0,0.8725462274180413,0.00158061061885259,0.12549940085083744,0.0003737611122685956
2007-11-02 00:00:00,107.63742013863089,107.97127956756269,105.98944308671618,107.40300750732422,331228200,0.0011244799506140055,0,0.8892961498472796,0.0011917792419737594,0.10824453540699225,0.0012675355037543895
2007-11-05 00:00:00,106.29494056155727,107.37465697731211,105.81901556934345,106.586181640625,226841000,-0.007634309351618286,0,0.9258315810045618,0.001501976453392994,0.0719710636384896,0.0006953789035556478
2007-11-06 00:00:00,107.16155889698064,108.04948113003964,106.47962985287778,108.02107238769531,177800500,0.01337244760013965,0,0.95716327037697,0.0020365941921628335,0.04053755508480659,0.0002625803460604426
2007-11-07 00:00:00,106.86320111153303,107.35333583944333,104.81032567297743,105.06604766845703,306639700,-0.027737144974866762,0,0.9818543553766128,0.0026793704492876582,0.01545835800095806,7.916173141417734e-06
2007-11-08 00:00:00,105.12289159250611,105.41412184371667,103.04870658290739,104.53330993652344,374509900,-0.0050834018312430835,0,0.9863415904241767,0.0022174228064529775,0.011399809035200313,4.117773417016235e-05
2007-11-09 00:00:00,103.48906882285192,104.8031866527871,102.9207966731198,103.09838104248047,277745100,-0.013822087875714853,0,0.990916742675722,0.0022227008748195347,0.006846556218227826,1.4000231230404415e-05
2007-11-12 00:00:00,103.1481710581693,104.14263978097235,102.07555389404297,102.07555389404297,243087800,-0.009970424576167043,0,0.9933197473690633,0.0021661595814843897,0.004503651514910312,1.0441534541987e-05
2007-11-13 00:00:00,103.26178582909252,105.35018035780367,103.15523951186967,105.18680572509766,191117400,0.030024608038951604,0,0.9949683350546009,0.0022684402626120424,0.002762219816843851,1.0048659432288784e-06
2007-11-14 00:00:00,105.99662530921837,106.12448093217183,104.2633990498727,104.89559936523438,230558800,-0.0027723078117675385,0,0.9954466969007972,0.0015419271907701321,0.00300222950004353,9.1464083892602e-06
2007-11-15 00:00:00,104.11423401731271,104.76774360229344,102.65803911520841,103.38257598876953,263111100,-0.014529126634009069,0,0.9958863452690226,0.0013961989529273158,0.002709639054215848,7.816723834218127e-06
2007-11-16 00:00:00,103.92951354931952,104.04317018964909,102.6935328121403,103.56013488769531,308770600,0.0017160202622804686,0,0.995858155595693,0.0011411862842984615,0.002977493129829577,2.3164990179032287e-05
2007-11-19 00:00:00,103.19785748491594,103.25468580009411,101.7132543321496,102.1181411743164,267746000,-0.014022067549213032,0,0.9964553133670127,0.0014082129627582857,0.0021276993281796287,8.774342049409002e-06
2007-11-20 00:00:00,102.3028040818631,103.37540974506864,100.94605693116343,102.74320983886719,414767500,0.006102377058462211,0,0.9965943153341811,0.001587474771892065,0.001804979145195368,1.3230748731458493e-05
2007-11-21 00:00:00,101.63511183858034,102.22469338628731,100.6335331549254,100.64063262939453,259012400,-0.020676687903903066,0,0.9968884933823935,0.0022700830692466895,0.0008405383375156818,8.852108442133526e-07
2007-11-23 00:00:00,101.62802517873428,102.53014630021907,101.36519284574275,102.3809814453125,77688400,0.01714488828717857,0,0.9968451921776309,0.0025021265111465764,0.000652055328154637,6.259830679278786e-07
